Car ID,Brand,Model,Year,Transmission,Mileage,Fuel Type,Tax,MPG,Engine Size,Price
15392,Audi, A8,2016,Automatic,26818,Diesel,200,47.9,3,21999
15393,Ford, Galaxy,2019,Manual,16764,Diesel,145,55.4,2,24399
15394,Volkswagen, Scirocco,2014,Manual,49943,Diesel,20,55.4,2,10499
15395,Volkswagen, Scirocco,2017,Manual,23038,Petrol,145,47.1,2,14495
15396,Mercedes, GLS Class,2018,Automatic,10405,Diesel,145,37.2,3,43990
15397,Toyota, Supra,2019,Semi-Auto,1902,Petrol,145,34.5,3,51995
15398,Volkswagen, Beetle,2016,Manual,38540,Diesel,30,61.4,2,10490
15399,Ford, Grand Tourneo Connect,2018,Automatic,9486,Diesel,145,56.6,1.5,15990
15400,Toyota, Land Cruiser,1998,Manual,100000,Diesel,265,23.9,4.2,19990
15401,Mercedes, X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3,24945
15402,Toyota, Land Cruiser,2017,Semi-Auto,21000,Diesel,150,38.2,2.8,33870
15403,Mercedes, M Class,2013,Automatic,80000,Diesel,200,44.8,2.1,16000
15404,Hyundai, Santa Fe,2019,Automatic,6813,Diesel,145,39.2,2.2,33950
15405,Vauxhall, GTC,2017,Manual,15593,Petrol,145,47.1,1.4,11998
15406,Ford, KA,2012,Manual,57000,Petrol,30,57.7,1.2,5495
15407,Volkswagen, Caravelle,2012,Automatic,114000,Diesel,325,34.4,2,16995
15408,Volkswagen, Amarok,2019,Automatic,3997,Diesel,260,33.6,3,31350
15409,Hyundai, IX20,2013,Manual,15566,Petrol,145,45.6,1.4,5995
15410,Skoda, Kamiq,2019,Semi-Auto,950,Petrol,145,45.6,1,21995
15411,Toyota, Hilux,2019,Manual,10239,Diesel,265,40.4,2.4,22995
15412,Volkswagen, Amarok,2019,Automatic,19841,Diesel,265,33.6,3,27990
15413,Audi, A7,2017,Automatic,39309,Diesel,145,52.3,3,24490
15414,BMW, Z4,2020,Semi-Auto,1801,Petrol,150,33.2,3,44300
15415,Volkswagen, Caddy Maxi Life,2019,Automatic,13194,Diesel,145,44.1,2,19490
15416,Ford, KA,2016,Manual,27003,Petrol,145,57.7,1.2,7495
15417,Toyota, Avensis,2016,Manual,34501,Petrol,145,47.1,1.8,11498
15418,Toyota, Prius,2016,Automatic,18793,Hybrid,0,94.1,1.8,18999
15419,Vauxhall, Combo Life,2019,Automatic,564,Diesel,145,50.4,1.5,18000
15420,Hyundai, I40,2015,Manual,43492,Diesel,30,62.8,1.7,8995
15421,BMW, i3,2015,Automatic,29465,Electric,0,470.8,1,17400
15422,Toyota, Land Cruiser,2019,Automatic,789,Diesel,145,30.1,2.8,48995
15423,Toyota, Verso,2011,Manual,105000,Diesel,145,53.3,2,3990
15424,BMW, 6 Series,2016,Automatic,43525,Diesel,160,51.4,3,19916
15425,Skoda, Yeti,2014,Manual,13593,Petrol,165,46.3,1.2,11000
15426,Mercedes, S Class,2010,Automatic,38000,Petrol,570,19.5,6.2,26990
15427,Ford, Galaxy,2013,Manual,45987,Diesel,145,52.3,1.6,8790
15428,Volkswagen, Caravelle,2015,Automatic,68443,Diesel,300,37.2,2,25990
15429,Toyota, Avensis,2017,Manual,59097,Diesel,20,67.3,1.6,9692
15430,Audi, A7,2017,Semi-Auto,24592,Diesel,145,52.3,3,25400
15431,Ford, Grand C-MAX,2017,Semi-Auto,17367,Diesel,30,58.9,1.5,12498
15432,Mercedes, V Class,2019,Semi-Auto,3238,Diesel,145,36.7,2,51000
15433,BMW, X4,2019,Automatic,4000,Diesel,145,37.2,3,41530
15434,Mercedes, GLS Class,2018,Automatic,18500,Diesel,145,37.2,3,43289
15435,Ford, Grand Tourneo Connect,2015,Manual,94000,Diesel,125,58.9,1.6,8995
15436,BMW, X4,2017,Automatic,35351,Diesel,200,47.1,3,24999
15437,Ford, Grand Tourneo Connect,2016,Manual,29416,Diesel,30,64.2,1.5,11790
15438,Audi, Q8,2019,Automatic,10000,Diesel,145,33.6,3,51990
15439,BMW, 6 Series,2017,Semi-Auto,6245,Diesel,145,51.4,3,27197
15440,Hyundai, IX20,2017,Manual,27950,Petrol,125,50.4,1.4,8991
15441,Volkswagen, Scirocco,2009,Manual,80000,Petrol,260,37.2,2,6275
15442,Mercedes, X-CLASS,2019,Automatic,3789,Diesel,260,31.4,3,47400
15443,BMW, 6 Series,2017,Semi-Auto,21083,Diesel,145,51.4,3,27500
15444,Audi, R8,2019,Automatic,2369,Petrol,145,22.6,5.2,116000
15445,BMW, M4,2016,Semi-Auto,23212,Petrol,300,34,3,32998
15446,Mercedes, CLS Class,2019,Semi-Auto,5428,Diesel,145,47.9,2.9,44498
15447,Ford, Mustang,2019,Automatic,226,Petrol,145,22.1,5,42500
15448,Audi, RS3,2018,Automatic,17515,Petrol,145,34,2.5,36490
15449,Audi, RS4,2014,Automatic,61892,Petrol,555,26.4,4.2,23491
15450,Mercedes, GLS Class,2018,Automatic,14718,Diesel,145,37.2,3,41995
15451,BMW, X6,2013,Semi-Auto,71522,Diesel,300,38.2,3,15380
15452,Audi, Q8,2019,Semi-Auto,9432,Diesel,145,33.6,3,53981
15453,Volkswagen, CC,2015,Manual,84932,Diesel,30,60.1,2,8998
15454,Hyundai, I800,2018,Manual,26283,Diesel,145,31.7,2.5,17495
15455,Audi, A8,2019,Automatic,5000,Diesel,145,50.4,3,41990
15456,Skoda, Scala,2020,Semi-Auto,1000,Petrol,145,45.6,1.5,19995
15457,Volkswagen, Scirocco,2016,Manual,42038,Diesel,30,53.3,2,13495
15458,Audi, S3,2016,Automatic,68180,Petrol,160,44.1,2,18500
15459,Audi, SQ7,2017,Semi-Auto,23000,Diesel,145,39.2,4,59950
15460,Mercedes, V Class,2019,Manual,10,Diesel,145,46.3,2.1,20950
15461,Vauxhall, GTC,2017,Manual,11547,Petrol,165,47.1,1.4,10499
15462,Ford, Galaxy,2016,Automatic,117000,Diesel,150,52.3,2,10792
15463,Toyota, Land Cruiser,2014,Automatic,36137,Diesel,325,34.9,3,30442
15464,Skoda, Scala,2020,Manual,3543,Petrol,145,49.6,1,18250
15465,Mercedes, CLS Class,2019,Automatic,2426,Diesel,145,45.6,2,37990
15466,Toyota, Hilux,2019,Automatic,17200,Diesel,260,36.2,2.4,24995
15467,Volkswagen, Arteon,2019,Semi-Auto,10541,Diesel,145,50.4,2,26250
15468,Hyundai, IX20,2016,Manual,15135,Petrol,125,50.4,1.4,8489
15469,Vauxhall, Antara,2013,Manual,47600,Diesel,240,44.1,2.2,8990
15470,Hyundai, Santa Fe,2019,Semi-Auto,17568,Diesel,150,39.8,2.2,35490
15471,Mercedes, GL Class,2014,Automatic,43632,Diesel,145,55.4,2.1,14899
15472,Ford, Edge,2017,Automatic,26818,Diesel,145,47.9,2,24000
15473,BMW, M4,2015,Semi-Auto,41120,Petrol,300,34,3,30662
15474,Skoda, Yeti,2013,Manual,59006,Diesel,205,47.1,2,8000
15475,BMW, 6 Series,2016,Semi-Auto,21050,Diesel,160,51.4,3,25243
15476,Skoda, Kamiq,2020,Manual,1000,Petrol,145,49.6,1,17495
15477,Volkswagen, Caravelle,2019,Automatic,2222,Diesel,145,33.6,2,44450
15478,Ford, Puma,2019,Manual,1500,Petrol,145,50.4,1,23500
15479,Ford, Galaxy,2018,Automatic,8878,Diesel,145,52.3,2,18741
15480,Toyota, Avensis,2016,Manual,32189,Petrol,160,45.6,1.8,12498
15481,Hyundai, IX35,2016,Manual,34292,Diesel,150,53.3,1.7,9500
15482,Toyota, Verso,2017,Manual,29973,Petrol,200,41.5,1.6,12750
15483,Hyundai, Getz,2007,Manual,81400,Petrol,125,51.4,1.1,2195
15484,Mercedes, S Class,2019,Semi-Auto,1022,Petrol,145,34,4,95099
15485,Toyota, Supra,2019,Automatic,2771,Petrol,145,34.5,3,48950
15486,Volkswagen, Beetle,2014,Manual,37864,Petrol,145,47.9,1.2,8311
15487,Hyundai, I40,2016,Manual,48687,Diesel,30,65.7,1.7,8995
15488,Vauxhall, Agila,2005,Manual,36000,Petrol,165,47.1,1.2,1995
15489,Toyota, Verso,2011,Manual,29761,Diesel,145,53.3,2,7995
15490,Mercedes, CLS Class,2015,Automatic,54000,Diesel,145,56.5,2.1,16490
15491,Skoda, Scala,2019,Semi-Auto,3527,Petrol,150,47.1,1,15850
15492,Vauxhall, GTC,2016,Automatic,17775,Petrol,200,42.8,1.4,7250
15493,Audi, A8,2019,Automatic,1910,Diesel,145,40.4,3,42500
15494,Volkswagen, CC,2014,Manual,50342,Diesel,30,60.1,2,9985
15495,Toyota, Avensis,2017,Manual,14458,Petrol,150,43.5,1.8,13498
15496,Skoda, Roomster,2014,Manual,53850,Petrol,150,49.6,1.2,5350
15497,Volkswagen, CC,2015,Semi-Auto,32878,Diesel,125,56.5,2,12999
15498,Ford, Galaxy,2016,Manual,145,Diesel,125,56.5,2,20500
15499,Volkswagen, CC,2013,Manual,30000,Diesel,30,60.1,2,10500
15500,BMW, M4,2015,Semi-Auto,40000,Petrol,305,34,3,28500
15501,Volkswagen, Tiguan Allspace,2018,Semi-Auto,7198,Diesel,150,47.9,2,25498
15502,Ford, Grand C-MAX,2016,Automatic,15146,Diesel,30,58.9,1.5,10495
15503,Hyundai, Santa Fe,2014,Automatic,51344,Diesel,260,41.5,2.2,14799
15504,Toyota, Land Cruiser,2019,Semi-Auto,1000,Diesel,145,30.1,2.8,54991
15505,Skoda, Rapid,2017,Manual,28360,Petrol,145,61.4,1,9440
15506,Skoda, Rapid,2014,Manual,50585,Petrol,125,52.3,1.2,6285
15507,Toyota, Hilux,2018,Manual,13099,Diesel,260,40.4,2.4,20998
15508,Audi, RS3,2020,Automatic,415,Petrol,145,29.7,2.5,41990
15509,BMW, Z4,2019,Automatic,1682,Petrol,145,38.7,2,31500
15510,Hyundai, Santa Fe,2019,Semi-Auto,5883,Diesel,145,39.2,2.2,33791
15511,Mercedes, X-CLASS,2020,Automatic,303,Diesel,265,35.8,2.3,31991
15512,Ford, Edge,2017,Manual,23577,Diesel,150,48.7,2,19500
15513,Volkswagen, Scirocco,2016,Manual,27916,Diesel,20,55.4,2,13850
15514,Volkswagen, Scirocco,2014,Semi-Auto,56679,Diesel,145,50.4,2,11490
15515,Skoda, Kamiq,2019,Automatic,4299,Petrol,145,44.1,1.5,19690
15516,Volkswagen, Amarok,2016,Automatic,29218,Diesel,260,35.3,2,16998
15517,Ford, Galaxy,2017,Manual,27678,Diesel,125,56.5,2,18495
15518,Hyundai, Santa Fe,2019,Semi-Auto,5117,Diesel,145,39.2,2.2,33791
15519,Ford, Grand Tourneo Connect,2017,Manual,27354,Diesel,125,61.4,1.5,11499
15520,Ford, Galaxy,2016,Manual,27716,Diesel,125,56.5,2,15498
15521,Volkswagen, Amarok,2018,Automatic,6200,Diesel,260,36.2,3,27295
15522,Skoda, Yeti,2016,Semi-Auto,31691,Petrol,125,51.4,1.2,12490
15523,Volkswagen, Scirocco,2016,Manual,22000,Diesel,20,55.4,2,14681
15524,Mercedes, CLA Class,2019,Automatic,9054,Diesel,145,51.4,2.1,25491
15525,Skoda, Kamiq,2020,Semi-Auto,4000,Petrol,145,44.1,1.5,20499
15526,Toyota, Avensis,2018,Manual,34505,Diesel,145,67.3,1.6,13500
15527,Hyundai, IX35,2014,Manual,43440,Diesel,145,53.3,1.7,8595
15528,BMW, X7,2019,Semi-Auto,1500,Diesel,150,33.6,3,64999
15529,BMW, 7 Series,2014,Automatic,39554,Diesel,160,50.4,3,14500
15530,Volkswagen, Arteon,2019,Semi-Auto,1522,Petrol,145,47.1,2,28496
15531,Volkswagen, Caravelle,2020,Semi-Auto,2000,Diesel,150,33.6,2,43495
15532,Hyundai, IX35,2014,Manual,52000,Diesel,145,53.3,1.7,7890
15533,Skoda, Scala,2019,Automatic,8347,Diesel,145,54.3,1.6,17490
15534,Ford, Edge,2016,Manual,48585,Diesel,160,48.7,2,17500
15535,BMW, i3,2017,Automatic,10839,Hybrid,0,470.8,0,21898
15536,Mercedes, CLA Class,2017,Automatic,11574,Petrol,145,40.9,2,30748
15537,Ford, Grand C-MAX,2017,Manual,7219,Diesel,30,64.2,1.5,14498
15538,Ford, Mustang,2017,Semi-Auto,26452,Petrol,580,23.5,5,27890
15539,Volkswagen, Beetle,2013,Manual,16969,Petrol,235,37.2,2,10999
15540,BMW, 6 Series,2017,Semi-Auto,23451,Diesel,200,49.6,3,22991
15541,Volkswagen, Caddy,2017,Automatic,25797,Diesel,145,55.4,2,15995
15542,Vauxhall, Combo Life,2019,Manual,5500,Diesel,145,53.3,1.5,18490
15543,Ford, Edge,2017,Manual,20306,Diesel,200,47.9,2,20700
15544,Toyota, Prius,2013,Automatic,52217,Hybrid,0,134.5,1.8,13522
15545,Toyota, Avensis,2017,Manual,9324,Petrol,145,47.1,1.8,14454
15546,BMW, Z4,2019,Semi-Auto,8998,Petrol,145,38.7,2,27950
15547,Audi, A8,2018,Automatic,9756,Petrol,145,37.7,3,42000
15548,Mercedes, CLA Class,2020,Automatic,4308,Petrol,145,44.1,1.3,28900
15549,Volkswagen, Arteon,2019,Automatic,8092,Diesel,145,37.7,2,33450
15550,Ford, KA,2008,Manual,76000,Petrol,205,43.5,1.3,795
15551,BMW, X4,2019,Automatic,8610,Diesel,145,40.9,3,38995
15552,Ford, Grand C-MAX,2015,Semi-Auto,26217,Diesel,125,56.5,2,10499
15553,Hyundai, I40,2013,Manual,76698,Diesel,30,62.8,1.7,5495
15554,Audi, A7,2013,Automatic,75775,Diesel,200,47.9,3,14899
15555,Mercedes, SLK,2004,Automatic,62744,Petrol,325,30.7,2,4990
15556,Ford, KA,2019,Manual,2889,Petrol,145,43.5,1.2,10999
15557,Mercedes, V Class,2018,Manual,22033,Diesel,145,46.3,2.1,20498
15558,Audi, A8,2015,Automatic,41522,Diesel,200,47.9,3,19699
15559,Volkswagen, Shuttle,2018,Manual,21369,Diesel,150,47.1,2,19498
15560,Skoda, Yeti,2017,Manual,13591,Petrol,145,51.4,1.2,15495
15561,Skoda, Scala,2019,Manual,3653,Petrol,150,50.4,1,16890
15562,Toyota, Prius,2018,Automatic,43678,Hybrid,135,235,1.8,19699
15563,Ford, Grand C-MAX,2017,Manual,26967,Petrol,30,54.3,1,10850
15564,BMW, X6,2019,Automatic,5000,Petrol,145,26.4,3,58988
15565,Volkswagen, Arteon,2020,Automatic,3500,Diesel,145,44.1,2,29750
15566,Volkswagen, Shuttle,2015,Automatic,26146,Diesel,325,35.3,2,17895
15567,BMW, M5,2018,Semi-Auto,10455,Petrol,150,26.9,4.4,59973
15568,Mercedes, CLS Class,2014,Automatic,32757,Diesel,145,54.3,2.1,14000
15569,Ford, Galaxy,2018,Manual,31909,Diesel,145,56.5,2,17990
15570,Vauxhall, Combo Life,2019,Manual,4528,Petrol,145,42.2,1.2,14750
15571,Skoda, Kamiq,2019,Semi-Auto,2950,Petrol,145,43.5,1.5,20790
15572,Volkswagen, Tiguan Allspace,2020,Semi-Auto,2500,Petrol,145,30.7,2,35490
15573,Audi, A7,2013,Automatic,93080,Diesel,145,55.4,3,12000
15574,Skoda, Rapid,2014,Manual,69000,Petrol,125,52.3,1.2,5595
15575,Toyota, IQ,2012,Manual,72498,Petrol,0,64.2,1,2495
15576,Audi, Q8,2020,Semi-Auto,2000,Diesel,145,33.6,3,58000
15577,Mercedes, M Class,2012,Automatic,54632,Diesel,200,44.8,2.1,15299
15578,BMW, M2,2019,Semi-Auto,4358,Petrol,145,29.1,3,44990
15579,Mercedes, V Class,2019,Automatic,2000,Diesel,145,36.7,2,46500
15580,Mercedes, V Class,2018,Manual,26276,Diesel,145,46.3,2.1,19498
15581,Ford, KA,2017,Manual,27458,Petrol,145,57.7,1.2,7800
15582,Hyundai, Santa Fe,2020,Semi-Auto,5000,Diesel,145,39.2,2.2,36995
15583,Volkswagen, California,2018,Automatic,7865,Diesel,260,44.1,2,54999
15584,Mercedes, SLK,2015,Automatic,27630,Diesel,30,70.6,2.1,14400
15585,Vauxhall, Zafira Tourer,2017,Manual,16425,Petrol,150,41.5,1.4,11499
15586,BMW, Z4,2019,Semi-Auto,6000,Petrol,145,38.7,2,32989
15587,BMW, X4,2017,Semi-Auto,18441,Diesel,145,54.3,2,23000
15588,BMW, M4,2016,Semi-Auto,27817,Petrol,305,34,3,31491
15589,Volkswagen, Arteon,2019,Semi-Auto,6183,Diesel,145,50.4,2,23795
15590,BMW, X4,2017,Semi-Auto,22768,Diesel,145,54.3,2,24500
15591,BMW, 6 Series,2014,Semi-Auto,45012,Diesel,165,49.6,3,17791
15592,Ford, Mustang,2020,Semi-Auto,151,Petrol,145,22.1,5,37990
15593,Mercedes, CLS Class,2017,Semi-Auto,15833,Diesel,160,49.6,3,23995
15594,Ford, Galaxy,2007,Manual,89000,Diesel,220,44.8,1.8,4195
15595,BMW, Z4,2020,Semi-Auto,103,Petrol,145,37.2,2,33850
15596,Mercedes, CLS Class,2016,Semi-Auto,23020,Diesel,125,57.7,2.1,20099
15597,Hyundai, Santa Fe,2019,Automatic,12000,Diesel,145,39.2,2.2,31995
15598,BMW, X4,2019,Automatic,5744,Diesel,145,42.8,2,34526
15599,Volkswagen, Scirocco,2014,Manual,51676,Diesel,30,62.8,2,9980
15600,BMW, X6,2019,Semi-Auto,3455,Diesel,150,34.9,3,52995
15601,Ford, KA,2013,Manual,35708,Petrol,30,57.7,1.2,3895
15602,Toyota, Prius,2016,Automatic,29608,Hybrid,0,85.6,1.8,18999
15603,Mercedes, CLS Class,2007,Automatic,90000,Diesel,300,27.7,3,4395
15604,Mercedes, CLA Class,2017,Manual,31555,Diesel,20,67.3,2.1,17999
15605,Ford, KA,2007,Manual,88000,Petrol,200,43.5,1.3,1295
15606,Hyundai, I40,2016,Manual,47613,Diesel,20,67.3,1.7,8490
15607,Hyundai, Santa Fe,2019,Automatic,6363,Diesel,145,42.8,2.2,33995
15608,Volkswagen, Scirocco,2015,Automatic,116520,Diesel,30,57.6,2,9795
15609,Ford, Grand C-MAX,2016,Semi-Auto,24512,Diesel,30,58.9,1.5,10250
15610,Toyota, Prius,2010,Automatic,67662,Hybrid,0,70.6,1.8,8700
15611,Volkswagen, Amarok,2015,Manual,56371,Diesel,260,35.3,2,16495
15612,Toyota, Land Cruiser,2019,Semi-Auto,11404,Diesel,145,30.1,2.8,40995
15613,Hyundai, Santa Fe,2017,Semi-Auto,39990,Diesel,235,42.8,2.2,17599
15614,Toyota, Prius,2016,Automatic,19573,Hybrid,0,85.6,1.8,18995
15615,Skoda, Rapid,2018,Manual,9786,Petrol,150,61.4,1,10800
15616,Toyota, Avensis,2014,Manual,65000,Diesel,30,62.8,2,7250
15617,BMW, i3,2017,Automatic,41949,Hybrid,140,470.8,0,19998
15618,Mercedes, GL Class,2015,Automatic,40659,Diesel,125,56.5,2.1,16799
15619,Mercedes, V Class,2019,Automatic,5322,Diesel,145,45.6,2,39580
15620,Mercedes, CLA Class,2016,Automatic,13379,Diesel,20,67.3,2.1,18250
15621,Ford, Edge,2016,Manual,11655,Diesel,160,48.7,2,19400
15622,Mercedes, S Class,2015,Semi-Auto,14158,Diesel,200,47.9,3,27998
15623,BMW, 6 Series,2019,Automatic,9000,Diesel,145,42.2,2,52500
15624,Skoda, Yeti,2012,Manual,80550,Diesel,200,46.3,2,6500
15625,Hyundai, Santa Fe,2015,Manual,50715,Diesel,200,46.3,2.2,15000
15626,Volkswagen, Scirocco,2016,Manual,39081,Diesel,20,55.4,2,13340
15627,Audi, RS6,2017,Automatic,19980,Petrol,145,29.4,4,51950
15628,Mercedes, V Class,2019,Automatic,1002,Diesel,145,36.2,2,44490
15629,Volkswagen, Arteon,2020,Semi-Auto,2555,Diesel,145,53.3,2,29990
15630,Volkswagen, Scirocco,2016,Manual,41167,Diesel,20,55.4,2,13500
15631,Ford, Galaxy,2017,Manual,39616,Diesel,145,56.5,2,16950
15632,Toyota, GT86,2014,Manual,24667,Petrol,265,36.2,2,13495
15633,Mercedes, X-CLASS,2019,Automatic,2746,Diesel,260,35.8,2.3,28950
15634,Vauxhall, Combo Life,2019,Manual,8309,Diesel,145,53.3,1.5,14754
15635,Ford, Tourneo Custom,2017,Manual,32315,Diesel,145,44.1,2,22000
15636,Skoda, Scala,2019,Automatic,2500,Petrol,145,45.6,1.5,16726
15637,Hyundai, IX20,2017,Manual,9760,Diesel,150,64.2,1.6,8690
15638,Toyota, Land Cruiser,2008,Automatic,174419,Diesel,565,31.4,3,6950
15639,Volkswagen, CC,2016,Manual,25501,Diesel,30,62.8,2,12440
15640,Vauxhall, Zafira Tourer,2017,Manual,27629,Petrol,200,42.2,1.4,10200
15641,Hyundai, I40,2012,Automatic,68132,Diesel,200,47.1,1.7,7495
15642,Ford, Edge,2019,Semi-Auto,10,Diesel,145,37.2,2,34000
15643,BMW, M4,2015,Semi-Auto,35000,Petrol,330,32.5,3,28995
15644,Mercedes, CLS Class,2018,Semi-Auto,8123,Diesel,145,48.7,2.9,33990
15645,Ford, Grand C-MAX,2017,Automatic,24449,Diesel,30,58.9,1.5,10249
15646,Ford, Grand C-MAX,2016,Manual,27169,Diesel,30,64.2,1.5,9999
15647,Toyota, Avensis,2017,Manual,22640,Diesel,20,67.3,1.6,11645
15648,Skoda, Rapid,2015,Manual,71558,Diesel,0,67.3,1.6,6280
15649,Ford, Grand C-MAX,2015,Manual,35000,Diesel,125,60.1,1.6,8990
15650,Hyundai, IX20,2016,Automatic,22600,Petrol,160,43.5,1.6,8800
15651,Volkswagen, Caravelle,2019,Automatic,5000,Diesel,145,32.8,2,44090
15652,Audi, A8,2019,Automatic,6269,Diesel,145,38.7,3,45000
15653,Volkswagen, Arteon,2019,Automatic,10000,Diesel,145,50.4,2,30950
15654,Skoda, Rapid,2014,Manual,34200,Petrol,125,52.3,1.2,6682
15655,Ford, Edge,2017,Automatic,23318,Diesel,145,48.7,2,23499
15656,Audi, RS5,2017,Automatic,8966,Petrol,145,32.5,2.9,43996
15657,BMW, X4,2019,Semi-Auto,7414,Diesel,145,42.8,2,35480
15658,Audi, RS3,2016,Semi-Auto,26930,Petrol,300,34.9,2.5,29350
15659,Skoda, Yeti,2017,Manual,19956,Diesel,145,62.8,2,13750
15660,Volkswagen, CC,2015,Semi-Auto,30484,Diesel,125,56.5,2,13892
15661,Audi, Q8,2019,Semi-Auto,7022,Diesel,150,33.6,3,51900
15662,Hyundai, IX20,2013,Automatic,50150,Petrol,200,43.6,1.6,6995
15663,Ford, Grand C-MAX,2016,Manual,26297,Diesel,30,64.2,1.5,10199
15664,Mercedes, V Class,2019,Semi-Auto,6295,Diesel,145,36.7,2,44490
15665,Hyundai, Santa Fe,2017,Semi-Auto,17354,Diesel,240,42.8,2.2,19495
15666,Toyota, GT86,2016,Manual,28321,Petrol,265,36.2,2,15000
15667,Ford, Grand C-MAX,2015,Manual,44142,Diesel,125,60.1,1.6,8540
15668,Ford, Galaxy,2017,Manual,12000,Diesel,125,56.5,2,16489
15669,Hyundai, I800,2018,Manual,22756,Diesel,145,31.7,2.5,16895
15670,Volkswagen, Arteon,2018,Semi-Auto,9858,Petrol,145,47.1,2,22800
15671,Ford, Grand Tourneo Connect,2017,Manual,45461,Diesel,150,64.2,1.5,13995
15672,Audi, RS4,2014,Semi-Auto,70823,Petrol,555,26.4,4.2,24990
15673,BMW, 8 Series,2019,Automatic,1616,Diesel,145,39.8,3,63806
15674,Volkswagen, Scirocco,2015,Manual,30212,Petrol,125,37.2,1.4,9980
15675,Ford, KA,2006,Manual,94400,Petrol,200,43.5,1.3,1095
15676,Ford, KA,2010,Manual,80000,Petrol,30,55.4,1.2,3195
15677,BMW, Z4,2020,Semi-Auto,10,Petrol,145,38.7,2,29980
15678,Hyundai, Santa Fe,2016,Semi-Auto,30822,Diesel,235,42.8,2.2,16995
15679,Hyundai, Santa Fe,2017,Manual,26800,Diesel,145,47.1,2.2,18579
15680,Volkswagen, Scirocco,2016,Manual,25832,Diesel,20,55.4,2,13750
15681,Toyota, Avensis,2017,Automatic,22141,Petrol,145,46.3,1.8,13500
15682,Volkswagen, Arteon,2019,Semi-Auto,9988,Petrol,145,32.8,2,27995
15683,Toyota, Hilux,2019,Automatic,10250,Diesel,260,2.8,2.4,27850
15684,Skoda, Scala,2019,Manual,3431,Petrol,150,49.6,1,14995
15685,Skoda, Yeti,2014,Manual,72500,Diesel,150,55.4,2,6990
15686,Mercedes, CLS Class,2017,Semi-Auto,26941,Diesel,145,57.7,2.1,20000
15687,Ford, Edge,2017,Automatic,18810,Diesel,145,47.9,2,22030
15688,Volkswagen, Tiguan Allspace,2019,Automatic,5077,Diesel,145,39.2,2,30737
15689,Volkswagen, Amarok,2013,Manual,46725,Diesel,260,35.3,2,14888
15690,Audi, S4,2019,Automatic,5600,Diesel,145,40.9,3,41000
15691,Ford, Grand C-MAX,2017,Manual,33007,Diesel,30,64.2,1.5,10495
15692,Hyundai, Santa Fe,2016,Semi-Auto,28000,Diesel,240,42.8,2.2,20495
15693,Skoda, Scala,2019,Semi-Auto,1500,Petrol,145,45.6,1.5,16990
15694,Mercedes, M Class,2014,Semi-Auto,38833,Diesel,200,44.8,2.1,19662
15695,Volkswagen, Scirocco,2015,Manual,50000,Petrol,300,34.9,2,14990
15696,Mercedes, M Class,2015,Automatic,49355,Diesel,200,46.3,2.1,19940
15697,Ford, Edge,2018,Manual,17478,Diesel,145,48.7,2,20995
15698,Audi, R8,2020,Semi-Auto,2000,Petrol,145,21.1,5.2,145000
15699,Toyota, Verso,2016,Manual,20762,Petrol,205,41.5,1.6,11222
15700,Skoda, Yeti,2016,Automatic,43074,Petrol,125,51.4,1.2,10495
15701,Audi, A7,2019,Semi-Auto,4000,Diesel,145,35.8,3,47995
15702,BMW, Z4,2020,Semi-Auto,5,Petrol,145,38.2,2,28990
15703,Volkswagen, Shuttle,2018,Manual,24339,Diesel,145,47.1,2,18998
15704,Volkswagen, Caravelle,2019,Semi-Auto,12815,Diesel,145,33.6,2,33995
15705,Volkswagen, Caddy Life,2019,Manual,2156,Diesel,150,51.4,2,17995
15706,Audi, A7,2015,Automatic,55457,Diesel,165,52.3,3,18780
15707,Ford, Galaxy,2017,Semi-Auto,26035,Diesel,150,52.3,2,19298
15708,Volkswagen, Caravelle,2019,Semi-Auto,4500,Diesel,145,33.6,2,41000
15709,Mercedes, V Class,2018,Manual,26140,Diesel,145,46.3,2.1,19998
15710,Ford, Grand C-MAX,2016,Automatic,28407,Diesel,30,58.9,1.5,9799
15711,Hyundai, Santa Fe,2017,Semi-Auto,37123,Diesel,150,42.8,2.2,19899
15712,Volkswagen, Scirocco,2012,Manual,68580,Petrol,235,37.2,2,8990
15713,Audi, RS6,2017,Automatic,39300,Petrol,145,29.4,4,54990
15714,Mercedes, V Class,2019,Automatic,500,Diesel,145,36.7,2,46895
15715,BMW, X7,2019,Semi-Auto,5349,Diesel,145,33.6,3,72798
15716,Mercedes, SLK,2015,Semi-Auto,40625,Diesel,150,56.5,2,14990
15717,Mercedes, S Class,2015,Semi-Auto,30355,Diesel,165,51.4,3,24981
15718,Volkswagen, Jetta,2014,Automatic,28044,Diesel,145,53.3,2,9990
15719,Ford, Edge,2016,Automatic,24641,Diesel,160,48.7,2,19999
15720,Skoda, Rapid,2018,Manual,13846,Petrol,145,61.4,1,8895
15721,Volkswagen, Caddy,2016,Automatic,59523,Diesel,145,55.4,2,11999
15722,Mercedes, V Class,2018,Automatic,13000,Diesel,145,45.6,2.1,34000
15723,Toyota, Verso,2017,Semi-Auto,25050,Petrol,200,42.8,1.8,12990
15724,Mercedes, GL Class,2007,Automatic,104000,Diesel,570,28.8,3,7340
15725,Hyundai, I40,2016,Manual,18340,Diesel,125,60.1,1.7,12995
15726,BMW, 7 Series,2020,Semi-Auto,1501,Diesel,145,42.2,3,54995
